,game_id,title,platform,platform_type,platform_maker,platform_generation,genre,year,publisher,developer,publisher_region,publisher_tier,esrb_rating,metacritic_score,user_score,critic_review_count,user_review_count,na_sales_million,eu_sales_million,jp_sales_million,other_sales_million,global_sales_million,estimated_revenue_million_usd,launch_price_usd,is_sequel,online_multiplayer,dlc_released,microtransactions,loot_boxes,game_pass_available,vr_support,goty_nominated,goty_won,how_long_to_beat_main_hrs,how_long_to_beat_completionist_hrs,previous_game
38379,G038380,Microsoft Flight Simulator 2024,PlayStation 5,Console,Sony,9,Simulation,2026,FromSoftware,FromSoftware,Japan,AAA,T,71,6.2,32,178,17.02,13.47,10.24,3.29,44.02,1515.09,39.99,1,1,1,0,0,1,0,0,0,49.4,126.3,Microsoft Flight Simulator 2023
38380,G038381,Hyper Scape 2,PC,PC,Various,0,Battle Royale,1985,Warner Bros. Games,Raw Fury,USA,AAA,Not Rated,79,8.8,19,51,16.11,11.04,2.3,2.02,31.47,606.34,49.99,1,1,1,0,0,0,0,0,0,69.1,186.7,Hyper Scape 1
38381,G038382,Counter-Strike : Next Gen,NES,Console,Nintendo,3,Shooter,1992,CD Projekt,Sega,Poland,AAA,M,89,8.5,17,367,29.43,11.93,8.16,5.46,54.98,1742.99,39.99,0,1,1,0,0,0,0,1,0,6.6,31.7,
38382,G038383,Dirt 6,Game Boy,Handheld,Nintendo,4,Racing,1995,Valve,Valve,USA,AAA,Not Rated,89,8.9,15,312,5.51,2.77,1.17,0.96,10.41,297.3,49.99,1,0,1,0,0,0,0,1,0,13.4,50.6,Dirt 5
38383,G038384,Dark Empire,Mobile (iOS),Mobile,Apple,0,Rhythm,2017,Devolver Digital,Klei Entertainment,USA,AA,E,58,4.3,11,38,7.16,5.3,1.52,2.2,16.18,46.65,4.99,0,0,1,0,0,0,1,0,0,14.0,41.6,
38384,G038385,Apex: Shadow War,Game Boy,Handheld,Nintendo,4,Shooter,1992,Nintendo,Nintendo,Japan,AAA,Not Rated,67,7.7,14,110,0.89,0.75,0.36,0.31,2.31,54.34,29.99,0,1,1,1,0,0,0,0,0,6.8,33.0,
38385,G038386,SoulCalibur II,PC,PC,Various,0,Fighting,1989,Rockstar Games,Rockstar Games,USA,AAA,T,83,8.2,42,1131,4.91,3.11,0.46,1.18,9.66,190.29,19.99,1,1,1,1,0,0,0,0,0,5.0,17.0,SoulCalibur
38386,G038387,Shadow of Frontier,Mobile (Android),Mobile,Google,0,Action,2019,Electronic Arts,Electronic Arts,USA,AAA,E,62,7.2,31,21,17.58,14.83,3.57,3.96,39.94,102.34,0.0,0,0,0,0,0,0,0,0,0,12.3,35.1,
38387,G038388,Monument Valley 4,Sega Genesis,Console,Sega,4,Puzzle,1993,CD Projekt,Nomada Studio,Poland,AAA,T,78,8.6,11,391,9.02,5.87,1.12,3.48,19.49,669.24,49.99,1,0,0,0,0,0,0,0,0,6.0,18.6,Monument Valley 3
38388,G038389,Tetris Origins,Nintendo Switch 2,Hybrid,Nintendo,10,Puzzle,2025,Epic Games,Epic Games,USA,AAA,T,77,7.4,18,135,21.92,18.16,3.38,8.61,52.07,1675.94,39.99,0,0,0,0,0,0,0,0,0,9.8,37.9,
38389,G038390,Dragon Quest II,GameCube,Console,Nintendo,6,Role-Playing,2003,2K Games,2K Games,USA,AAA,T,77,7.2,41,710,21.51,19.1,2.53,2.27,45.41,1759.32,69.99,1,1,1,0,0,0,0,0,0,60.0,260.6,Dragon Quest
38390,G038391,Tetris Evolved,Browser,Browser,Various,0,Puzzle,2011,Bungie,Bungie,USA,AAA,T,86,9.7,32,19,31.88,20.46,4.83,8.05,65.22,0.0,0.0,0,0,1,0,0,0,0,1,0,8.4,21.0,
38391,G038392,Baldur's Gate 3,Nintendo Switch,Hybrid,Nintendo,9,Role-Playing,2024,Ubisoft,Ubisoft,France,AAA,M,80,9.5,13,47,8.93,5.01,1.04,1.47,16.45,519.61,69.99,1,0,1,0,0,0,0,0,0,31.9,117.3,Baldur's Gate 2
38392,G038393,Total War: World,NES,Console,Nintendo,3,Strategy,1998,Bungie,Bungie,USA,AAA,M,80,7.9,8,103,4.26,3.8,1.07,1.65,10.78,461.98,79.99,0,0,1,0,0,0,0,0,0,30.9,115.4,
38393,G038394,MLB The Show 2025,Xbox 360,Console,Microsoft,7,Sports,2006,CD Projekt,CD Projekt,Poland,AAA,E,74,6.4,14,132,12.57,11.11,0.94,4.72,29.34,1217.99,59.99,1,1,1,0,0,0,0,0,0,18.6,87.7,MLB The Show 2024
38394,G038395,Baldur's Gate 5,Xbox One,Console,Microsoft,8,Role-Playing,2015,Motion Twin,Rockstar Games,France,Indie,E10+,85,9.2,27,2425,4.67,2.85,0.5,0.51,8.53,259.01,79.99,1,1,0,0,0,0,0,0,0,46.9,138.8,Baldur's Gate 4
38395,G038396,Call of Duty: New Dawn,Browser,Browser,Various,0,Shooter,2000,Electronic Arts,Electronic Arts,USA,AAA,M,69,5.8,9,53,7.55,4.67,1.89,2.43,16.54,0.0,0.0,0,1,1,0,0,0,0,0,0,9.3,26.6,
38396,G038397,NBA 2024,SNES,Console,Nintendo,4,Sports,2003,2K Games,2K Games,USA,AAA,T,62,6.1,40,1875,11.67,8.76,2.55,1.29,24.27,827.0,49.99,1,1,0,0,0,0,0,0,0,24.0,63.7,NBA 2023
38397,G038398,WWE 2024,Nintendo DS,Handheld,Nintendo,7,Sports,2011,Insomniac Games,id Software,USA,AAA,T,80,7.8,13,149,101.75,88.46,29.41,18.78,238.4,7013.75,49.99,1,1,1,0,0,0,0,0,0,16.9,65.9,WWE 2023
38398,G038399,King of Fighters 2025,PlayStation 4,Console,Sony,8,Fighting,2018,Sega,Sega,Japan,AAA,E,83,6.4,6,548,24.55,17.13,19.75,7.6,69.03,2643.85,39.99,1,1,1,0,0,0,0,0,0,4.2,18.6,King of Fighters 2024
38399,G038400,UFC 6,PlayStation 5,Console,Sony,9,Sports,2022,Bethesda Softworks,Chucklefish,USA,AAA,M,66,5.3,30,3773,20.83,16.28,2.59,2.52,42.22,1597.49,49.99,1,1,1,1,0,0,0,0,0,26.9,115.3,UFC 5
38400,G038401,Battlefield Dragon,Xbox One,Console,Microsoft,8,Shooter,2019,Ubisoft,Ubisoft,France,AAA,E,68,7.6,33,124,19.33,14.28,3.29,2.06,38.96,1352.46,79.99,0,1,1,1,0,0,0,0,0,11.7,45.3,
38401,G038402,Guilty Gear Evolved,Xbox One,Console,Microsoft,8,Fighting,2018,Naughty Dog,Larian Studios,USA,AAA,M,70,6.5,46,328,3.06,2.52,0.42,0.54,6.54,295.16,69.99,0,1,1,0,0,0,0,0,0,5.9,21.6,
38402,G038403,Counter-Strike 2,PlayStation,Console,Sony,5,Shooter,2003,Larian Studios,Epic Games,Belgium,AA,M,73,6.9,24,215,4.47,3.49,0.61,1.48,10.05,424.61,59.99,1,1,1,0,0,0,0,0,0,9.8,23.3,Counter-Strike
38403,G038404,Metal Gear Awakening,NES,Console,Nintendo,3,Action,1987,id Software,id Software,USA,AAA,T,81,8.2,53,124,5.24,3.9,0.45,1.06,10.65,389.14,59.99,0,1,1,0,0,0,0,0,0,21.3,63.5,
38404,G038405,Dark Knight,Browser,Browser,Various,0,Action,2010,CD Projekt,CD Projekt,Poland,AAA,T,95,10.0,22,105,17.08,6.84,4.49,2.27,30.68,0.0,0.0,0,0,1,0,0,0,0,0,0,13.8,52.5,
38405,G038406,Batman: Arkham Island,PC,PC,Various,0,Action,1998,Activision Blizzard,Activision Blizzard,USA,AAA,E10+,84,7.6,37,4,8.63,4.42,1.51,2.03,16.59,270.8,59.99,1,0,1,0,0,0,0,0,0,18.1,54.0,
38406,G038407,Super People Evolved,SNES,Console,Nintendo,4,Battle Royale,1991,Sony Interactive,Sega,Japan,AAA,T,72,7.5,2,29,5.75,2.82,1.38,2.04,11.99,560.88,79.99,0,1,0,0,0,0,0,0,0,86.1,430.5,
38407,G038408,Doom : Next Gen,Atari 2600,Console,Atari,2,Action,1989,Ubisoft,Obsidian Entertainment,France,AAA,E,67,5.8,8,412,8.66,5.26,0.77,1.98,16.67,737.53,79.99,0,0,1,1,0,0,0,0,0,12.2,47.7,
38408,G038409,Persona 6,Xbox 360,Console,Microsoft,7,Role-Playing,2014,2K Games,2K Games,USA,AAA,T,74,6.9,20,257,16.16,8.54,1.57,4.59,30.86,1184.12,59.99,1,1,1,0,0,0,0,0,0,59.4,252.2,Persona 5
38409,G038410,Devil May Hunt,Mobile (Android),Mobile,Google,0,Action-Adventure,2023,Warner Bros. Games,Warner Bros. Games,USA,AAA,E,80,8.5,13,196,12.78,6.56,1.09,2.31,22.74,64.08,0.0,0,1,1,0,0,0,0,0,0,16.7,82.2,
38410,G038411,Civilization XVI,Mobile (Android),Mobile,Google,0,Strategy,2025,Insomniac Games,Motion Twin,USA,AAA,M,85,7.7,12,928,28.27,19.86,7.76,6.77,62.66,170.52,2.99,1,0,1,0,0,1,0,1,0,40.0,141.5,Civilization XV
38411,G038412,Silent Hill 5,PSP,Handheld,Sony,7,Survival Horror,2011,id Software,Supergiant Games,USA,AAA,T,75,6.8,39,138,14.42,6.12,2.79,4.44,27.77,768.37,39.99,1,1,1,0,0,0,0,0,0,15.2,54.9,Silent Hill 4
38412,G038413,Candy Chronicles,PC,PC,Various,0,Puzzle,1997,Warner Bros. Games,Bethesda Softworks,USA,AAA,E,79,8.3,15,561,6.39,5.64,1.07,2.4,15.5,352.61,49.99,0,0,1,0,0,0,0,0,0,3.5,14.3,
38413,G038414,The Elder Scrolls IV: Shadow War,Xbox 360,Console,Microsoft,7,Role-Playing,2014,Valve,Unknown Worlds,USA,AAA,T,67,6.7,29,651,6.73,4.49,0.78,2.34,14.34,570.25,49.99,0,0,0,0,0,0,0,0,0,63.7,266.0,
38414,G038415,NBA 2024,PlayStation 2,Console,Sony,6,Sports,2003,Naughty Dog,Naughty Dog,USA,AAA,E,71,7.6,80,187,8.83,6.19,2.34,3.46,20.82,954.18,59.99,1,1,1,0,0,0,0,0,0,14.3,41.1,NBA 2023
38415,G038416,Batman: Arkham Kingdom,Mobile (Android),Mobile,Google,0,Idle/Clicker,2025,Naughty Dog,Ghost Ship Games,USA,AAA,T,76,7.2,47,78,21.94,13.77,5.75,7.85,49.31,138.77,2.99,0,0,1,0,0,0,0,0,0,12.2,45.5,
38416,G038417,Metal Gear Genesis,Wii U,Console,Nintendo,8,Action-Adventure,2013,Ubisoft,Ubisoft,France,AAA,E10+,79,7.8,5,451,11.61,6.64,2.42,2.88,23.55,955.73,59.99,0,0,1,0,0,0,0,0,0,11.5,32.8,
38417,G038418,Portal 4,Atari 2600,Console,Atari,2,Puzzle,1986,Activision Blizzard,Activision Blizzard,USA,AAA,M,68,7.7,13,32,2.11,1.6,0.27,0.48,4.46,164.5,69.99,1,1,0,0,0,0,0,0,0,5.8,28.9,Portal 3
38418,G038419,Ghost Unleashed,PC,PC,Various,0,Idle/Clicker,2023,Paradox Interactive,Bethesda Softworks,Sweden,AA,M,72,7.6,21,53,5.34,4.51,1.21,0.88,11.94,293.9,29.99,0,0,1,0,0,1,0,0,0,14.4,49.2,
38419,G038420,Crash Bandicoot Chronicles,Atari 2600,Console,Atari,2,Platform,1985,Ubisoft,Ubisoft,France,AAA,E,79,7.1,11,172,1.79,0.97,0.35,0.22,3.33,124.69,39.99,0,1,1,0,0,0,0,0,0,7.0,16.5,
38420,G038421,NBA 2024,Nintendo 3DS,Handheld,Nintendo,8,Sports,2019,Unknown Worlds,Team17,USA,Indie,M,66,7.4,3,62,4.46,3.59,0.8,1.67,10.52,287.24,49.99,1,1,0,1,0,0,0,0,0,17.8,67.3,NBA 2023
38421,G038422,Super Mario Awakening,PC,PC,Various,0,Platform,2021,Klei Entertainment,Klei Entertainment,Canada,Indie,E,80,6.5,54,276,0.7,0.6,0.11,0.18,1.59,26.31,29.99,0,1,0,0,0,1,1,0,0,10.4,26.5,
38422,G038423,King of Fighters 2023,NES,Console,Nintendo,3,Fighting,1987,Sega,Ghost Ship Games,Japan,AAA,T,72,6.8,23,34,6.47,3.61,2.81,1.81,14.7,613.62,59.99,1,1,0,0,0,0,0,0,0,5.6,13.7,King of Fighters 2022
38423,G038424,Tales of Valley,Game Boy,Handheld,Nintendo,4,Role-Playing,1991,2K Games,Toby Fox,USA,AAA,M,74,8.8,14,41,5.66,4.37,1.44,0.93,12.4,270.99,39.99,1,0,1,0,0,0,0,0,0,67.6,295.0,
38424,G038425,Crash Bandicoot Empire,Atari 2600,Console,Atari,2,Platform,1985,Epic Games,THQ Nordic,USA,AAA,E10+,77,6.3,12,22,5.84,2.71,1.57,0.7,10.82,333.93,79.99,0,1,0,1,0,0,0,0,0,4.1,16.6,
38425,G038426,Doom Remastered,NES,Console,Nintendo,3,Misc,1987,Valve,Valve,USA,AAA,Not Rated,73,6.9,18,370,2.55,1.8,0.17,0.85,5.37,235.83,79.99,0,0,1,0,0,0,0,0,0,12.3,48.6,
38426,G038427,Persona 5,PC,PC,Various,0,Role-Playing,2026,Insomniac Games,Nomada Studio,USA,AAA,E,73,6.5,14,336,11.42,4.58,3.35,3.36,22.71,467.59,29.99,1,0,0,0,0,0,0,0,0,46.8,192.4,Persona 4
38427,G038428,White Alert 2,Xbox,Console,Microsoft,6,Shooter,2001,Sony Interactive,Bandai Namco,Japan,AAA,T,67,6.5,25,22,14.89,9.56,13.28,3.55,41.28,1737.37,69.99,1,1,1,0,0,0,0,0,0,5.5,11.8,White Alert 1
38428,G038429,MLB The Show 2024,Xbox Series X/S,Console,Microsoft,9,Sports,2023,Raw Fury,Raw Fury,Sweden,Indie,Not Rated,71,5.8,30,669,1.98,1.68,0.18,0.69,4.53,160.91,79.99,1,1,0,1,0,1,0,0,0,25.9,104.9,MLB The Show 2023
38429,G038430,Elder Scrolls Online: The Fallen,PSP,Handheld,Sony,7,MMORPG,2010,Naughty Dog,Larian Studios,USA,AAA,E,64,7.7,8,181,0.58,0.47,0.17,0.14,1.36,40.11,29.99,0,1,1,0,0,0,0,0,0,199.1,675.4,
38430,G038431,Dragon Quest XI,PSP,Handheld,Sony,7,Role-Playing,2013,Bethesda Softworks,Bethesda Softworks,USA,AAA,E,87,9.3,94,344,11.03,5.64,1.28,2.44,20.39,672.14,49.99,1,0,1,0,0,0,0,1,0,74.4,162.9,Dragon Quest X
38431,G038432,Dark Chronicles,Nintendo Switch 2,Hybrid,Nintendo,10,Action,2025,Unknown Worlds,Nomada Studio,USA,Indie,T,87,8.4,14,1185,1.02,0.52,0.11,0.18,1.83,56.25,69.99,0,0,0,0,0,1,0,0,0,15.8,43.9,
38432,G038433,Call of Duty: Uprising,Browser,Browser,Various,0,Shooter,2004,Bungie,Bungie,USA,AAA,M,86,7.9,10,323,28.67,24.74,8.35,5.55,67.31,0.0,0.0,0,1,0,1,0,0,0,0,0,7.1,25.8,
38433,G038434,Life is Strange 2,PlayStation 2,Console,Sony,6,Adventure,2009,2K Games,Rockstar Games,USA,AAA,E10+,91,9.1,21,1013,25.13,21.76,6.27,2.66,55.82,2575.9,39.99,1,0,0,1,0,0,0,0,0,10.3,31.3,Life is Strange
38434,G038435,Rise of the Legend,Nintendo DS,Handheld,Nintendo,7,Action,2010,Naughty Dog,Naughty Dog,USA,AAA,M,68,9.2,82,371,8.23,5.02,1.96,2.51,17.72,405.27,49.99,0,0,1,0,0,0,0,0,0,9.3,37.1,
38435,G038436,Super Mario Empire,Sega Genesis,Console,Sega,4,Platform,1993,Capcom,Capcom,Japan,AAA,M,70,8.2,71,310,3.36,2.23,2.56,0.74,8.89,303.65,39.99,0,0,1,1,0,0,0,0,0,6.8,14.3,
38436,G038437,Battlefield Legend,Xbox Series X/S,Console,Microsoft,9,Shooter,2025,id Software,505 Games,USA,AAA,E10+,70,6.6,71,128,26.34,12.77,5.08,3.99,48.18,2391.95,79.99,0,1,1,1,1,0,0,0,0,3.6,13.5,
38437,G038438,The Elder Scrolls III: New Dawn,PlayStation,Console,Sony,5,Role-Playing,2002,Sega,Coffee Stain,Japan,AAA,Not Rated,93,7.8,46,23,35.74,23.32,24.59,13.65,97.3,3314.85,49.99,0,0,0,0,0,0,0,0,0,31.7,124.9,
38438,G038439,Uncharted 2: The Fallen,Nintendo 3DS,Handheld,Nintendo,8,Adventure,2013,Team17,Team17,UK,AA,E10+,82,8.8,14,2892,1.68,1.12,0.41,0.39,3.6,94.7,49.99,0,0,1,0,0,0,0,0,0,14.4,70.8,
38439,G038440,Thunder Unleashed,Browser,Browser,Various,0,Misc,2005,Bungie,Bungie,USA,AAA,M,56,6.1,17,8,6.37,4.4,1.77,0.95,13.49,0.0,0.0,0,0,1,1,0,0,0,0,0,10.5,43.5,
38440,G038441,Crusader Kings XII,Xbox 360,Console,Microsoft,7,Strategy,2016,Humble Games,Epic Games,USA,Indie,E,65,5.5,21,65,0.41,0.31,0.05,0.08,0.85,29.68,79.99,1,0,0,0,0,0,0,0,0,32.0,86.0,Crusader Kings XI
38441,G038442,Amnesia: Reckoning,Wii U,Console,Nintendo,8,Survival Horror,2017,Ghost Ship Games,Ghost Ship Games,Denmark,Indie,M,72,8.8,16,1038,0.13,0.1,0.01,0.01,0.25,8.63,59.99,0,0,1,0,0,0,0,0,0,7.6,37.2,
38442,G038443,Super Mario Legend,Mobile (Android),Mobile,Google,0,Platform,2025,Square Enix,Klei Entertainment,Japan,AAA,M,64,7.7,12,229,18.61,13.6,8.31,2.14,42.66,92.62,2.99,0,0,1,1,0,0,0,0,0,8.9,23.1,
38443,G038444,Lemmings Legend,Atari 2600,Console,Atari,2,Puzzle,1991,Take-Two Interactive,Take-Two Interactive,USA,AAA,E10+,67,6.9,22,52,2.31,1.54,0.28,0.34,4.47,177.29,79.99,0,0,1,0,0,0,0,0,0,12.2,54.6,
38444,G038445,Oxenfree Legacy,Mobile (iOS),Mobile,Apple,0,Adventure,2016,Rockstar Games,Rockstar Games,USA,AAA,T,75,9.4,21,1153,19.04,17.07,4.8,6.42,47.33,95.39,0.0,0,0,0,0,0,0,0,0,0,11.9,43.9,
38445,G038446,Inferno Unleashed,PC,PC,Various,0,Action,1987,Sega,Sega,Japan,AAA,T,79,7.7,30,48,4.12,1.97,1.61,1.17,8.87,141.17,9.99,0,1,1,0,0,0,0,0,0,10.2,27.8,
38446,G038447,Need for Speed: Eternal,SNES,Console,Nintendo,4,Racing,2002,505 Games,Obsidian Entertainment,Italy,AA,E10+,58,7.0,30,13,2.62,1.49,0.32,0.84,5.27,207.94,49.99,0,0,0,0,0,0,0,0,0,13.7,63.5,
38447,G038448,UFC 3,Browser,Browser,Various,0,Sports,2017,Activision Blizzard,Activision Blizzard,USA,AAA,E,68,7.6,46,1348,4.81,4.11,1.4,1.68,12.0,0.0,0.0,1,1,0,1,1,0,1,0,0,20.9,78.2,UFC 2
38448,G038449,Final Fantasy IV,PC,PC,Various,0,Role-Playing,2015,CD Projekt,CD Projekt,Poland,AAA,T,68,7.3,68,240,6.28,3.39,0.83,1.71,12.21,271.15,14.99,1,0,1,1,0,0,0,0,0,64.7,233.9,Final Fantasy III
38449,G038450,Super Mario Genesis,PlayStation 4,Console,Sony,8,Platform,2015,Microsoft Studios,Microsoft Studios,USA,AAA,M,75,7.6,16,730,17.91,7.44,4.72,6.06,36.13,1549.99,59.99,0,0,1,0,0,0,0,0,0,8.4,26.7,
38450,G038451,Doom Origins,Nintendo DS,Handheld,Nintendo,7,Action,2007,Bungie,Klei Entertainment,USA,AAA,E,76,7.9,10,60,8.91,5.54,1.21,2.24,17.9,574.87,49.99,0,0,1,0,0,0,0,0,0,18.3,64.9,
38451,G038452,Burnout Origins,NES,Console,Nintendo,3,Racing,1989,id Software,id Software,USA,AAA,T,79,7.0,9,61,5.36,2.27,0.31,1.22,9.16,348.09,49.99,0,0,0,1,0,0,0,0,0,7.4,19.0,
38452,G038453,King of Fighters 2025,PSP,Handheld,Sony,7,Fighting,2011,Naughty Dog,THQ Nordic,USA,AAA,T,77,8.9,11,111,4.4,2.09,0.92,1.24,8.65,211.25,29.99,1,1,1,0,0,0,0,0,0,9.2,40.8,King of Fighters 2024
38453,G038454,UFC 3,Mobile (Android),Mobile,Google,0,Sports,2022,Paradox Interactive,Paradox Interactive,Sweden,AA,E,71,7.9,3,50,47.35,26.86,3.0,17.44,94.65,222.92,2.99,1,1,0,1,0,0,0,0,0,19.4,42.4,UFC 2
38454,G038455,Overwatch 2,PC,PC,Various,0,Shooter,1999,Bungie,Bungie,USA,AAA,T,80,7.6,31,1296,23.94,20.99,5.32,9.21,59.46,1333.62,19.99,1,1,1,0,0,0,0,0,0,5.9,24.4,Overwatch
38455,G038456,FIFA 2023,Xbox 360,Console,Microsoft,7,Sports,2010,Sega,tinyBuild,Japan,AAA,M,76,6.8,16,34,22.19,11.18,10.36,5.61,49.34,1863.49,69.99,1,1,1,0,0,0,0,0,0,22.3,57.0,FIFA 2022
38456,G038457,NHL 2023,Game Boy,Handheld,Nintendo,4,Sports,1990,Electronic Arts,Electronic Arts,USA,AAA,T,61,6.9,13,237,9.73,6.66,1.89,2.01,20.29,463.8,29.99,1,1,0,0,0,0,0,0,0,15.5,53.2,NHL 2022
38457,G038458,Ancient Awakening,Atari 2600,Console,Atari,2,Action-Adventure,1989,Bungie,Bandai Namco,USA,AAA,M,68,7.2,135,624,4.05,2.82,0.92,0.88,8.67,290.98,69.99,0,0,0,1,0,0,0,0,0,24.2,67.7,
38458,G038459,Night in the Awakening,PlayStation 2,Console,Sony,6,Adventure,2012,Take-Two Interactive,Take-Two Interactive,USA,AAA,E10+,76,5.6,25,60,8.73,4.56,1.98,1.93,17.2,725.28,59.99,0,1,1,0,0,0,0,0,0,20.1,95.5,
38459,G038460,Roblox Origins,SNES,Console,Nintendo,4,Sandbox,1993,Rockstar Games,Rockstar Games,USA,AAA,T,68,7.7,11,1036,20.49,15.87,2.05,3.43,41.84,1649.55,49.99,0,0,1,0,0,0,0,0,0,125.9,557.5,
38460,G038461,Silent Hill 6,PlayStation 3,Console,Sony,7,Survival Horror,2009,FromSoftware,Coffee Stain,Japan,AAA,Not Rated,75,7.8,13,132,7.98,5.16,5.47,1.99,20.6,647.83,69.99,1,0,1,0,0,0,0,0,0,12.2,37.7,Silent Hill 5
38461,G038462,Zelda: Eternal,PlayStation 4,Console,Sony,8,Adventure,2018,tinyBuild,tinyBuild,USA,Indie,M,84,8.8,49,2775,2.64,1.61,0.69,0.31,5.25,171.39,49.99,0,1,0,0,0,0,0,0,0,19.6,73.6,
38462,G038463,What Remains of Legend,PC,PC,Various,0,Adventure,2005,Warner Bros. Games,Warner Bros. Games,USA,AAA,E,86,8.2,29,33,5.3,3.01,0.97,1.16,10.44,237.37,9.99,0,0,0,0,0,0,0,0,0,11.3,23.9,
38463,G038464,StarCraft 6,Nintendo 3DS,Handheld,Nintendo,8,Strategy,2011,2K Games,Focus Entertainment,USA,AAA,E,85,8.6,4,299,13.7,6.08,2.56,2.47,24.81,553.83,19.99,1,0,1,0,0,0,0,1,0,13.2,28.5,StarCraft 5
38464,G038465,Metal Gear Origins,Mobile (iOS),Mobile,Apple,0,Visual Novel,2025,id Software,id Software,USA,AAA,E,76,7.1,36,55,5.68,4.49,0.82,2.02,13.01,24.81,2.99,0,0,1,0,0,0,0,0,0,8.3,18.6,
38465,G038466,Rainbow Six: World,PlayStation 5,Console,Sony,9,Shooter,2021,Warner Bros. Games,Warner Bros. Games,USA,AAA,E,68,6.1,23,182,5.68,3.39,0.31,1.78,11.16,416.25,59.99,0,1,1,1,0,0,0,0,0,5.0,11.6,
38466,G038467,Valheim Evolved,Xbox,Console,Microsoft,6,Sandbox,2003,Square Enix,Paradox Interactive,Japan,AAA,T,71,7.0,30,148,9.11,7.16,3.95,3.02,23.24,1130.26,79.99,0,0,1,0,0,0,0,0,0,148.4,476.2,
38467,G038468,Need for Speed: Reckoning,Xbox,Console,Microsoft,6,Racing,2006,Valve,Valve,USA,AAA,M,75,7.7,26,285,7.25,4.52,0.4,2.8,14.97,635.4,79.99,0,1,1,0,0,0,0,0,0,15.1,69.1,
38468,G038469,UFC 5,Mobile (iOS),Mobile,Apple,0,Sports,2026,Bethesda Softworks,Naughty Dog,USA,AAA,M,82,8.6,21,66,31.85,21.21,5.19,6.13,64.38,139.64,2.99,1,1,0,1,0,0,0,0,0,21.5,82.2,UFC 4
38469,G038470,The Sims 2,PC,PC,Various,0,Simulation,2021,Sega,Sega,Japan,AAA,E,60,5.1,99,21,10.91,8.8,6.96,1.18,27.85,630.61,49.99,1,0,1,0,0,0,0,0,0,41.8,137.8,The Sims
38470,G038471,Stellaris Knight,SNES,Console,Nintendo,4,Strategy,1991,Square Enix,Square Enix,Japan,AAA,E10+,74,7.2,9,171,1.32,0.9,0.78,0.24,3.24,128.86,49.99,0,1,1,0,0,0,0,0,0,36.1,160.2,
38471,G038472,Farming Simulator 2023,Nintendo DS,Handheld,Nintendo,7,Simulation,2014,Insomniac Games,Insomniac Games,USA,AAA,E10+,69,7.1,13,832,12.38,10.67,2.47,1.61,27.13,910.16,19.99,1,0,1,0,0,0,0,0,0,48.5,152.2,Farming Simulator 2022
38472,G038473,Dragon Quest VII,Game Boy Advance,Handheld,Nintendo,6,Role-Playing,2001,Focus Entertainment,Focus Entertainment,France,AA,M,73,7.8,44,15,1.63,1.44,0.32,0.22,3.61,122.53,19.99,1,0,1,0,0,0,0,0,0,49.0,111.5,Dragon Quest VI
38473,G038474,The Elder Scrolls IX: Dark Below,NES,Console,Nintendo,3,Role-Playing,1996,Bandai Namco,Sega,Japan,AAA,T,79,7.3,16,432,14.72,9.66,3.83,1.86,30.07,1224.7,49.99,0,0,0,0,0,0,0,0,0,60.7,141.1,
38474,G038475,Super People Legacy,Mobile (iOS),Mobile,Apple,0,Battle Royale,2012,Microsoft Studios,Microsoft Studios,USA,AAA,AO,96,9.7,12,19,319.33,188.52,63.26,96.54,667.65,1319.58,0.0,0,1,1,0,0,0,0,1,0,98.1,489.7,
38475,G038476,Counter-Strike 3,PlayStation Vita,Handheld,Sony,8,Shooter,2013,2K Games,2K Games,USA,AAA,T,86,9.2,25,90,19.45,13.02,3.63,5.49,41.59,1236.75,39.99,1,1,1,0,0,0,0,1,0,8.5,38.3,Counter-Strike 2
38476,G038477,Monument Valley 6,Stadia,Streaming,Google,9,Puzzle,2019,Supergiant Games,Supergiant Games,USA,Indie,M,89,9.4,9,87,1.04,0.53,0.2,0.28,2.05,0.0,9.99,1,1,0,0,0,0,0,0,0,8.6,30.6,Monument Valley 5
38477,G038478,God of Blood,Mobile (iOS),Mobile,Apple,0,Action-Adventure,2024,Bandai Namco,Bandai Namco,Japan,AAA,E,63,7.3,57,421,12.69,8.96,7.47,3.58,32.7,84.31,2.99,0,0,1,0,0,0,0,0,0,11.0,41.5,
38478,G038479,Garry's Mod Origins,Nintendo Switch,Hybrid,Nintendo,9,Sandbox,2021,Team17,Team17,UK,AA,M,78,7.3,29,159,1.53,1.27,0.43,0.25,3.48,149.55,49.99,0,0,0,0,0,0,0,0,0,138.7,584.4,
38479,G038480,Final Fantasy XIV: The Fallen,Nintendo 64,Console,Nintendo,5,MMORPG,2002,Microsoft Studios,Microsoft Studios,USA,AAA,T,71,6.7,24,42,4.15,2.04,0.51,0.7,7.4,365.67,49.99,0,1,1,0,0,0,0,0,0,227.5,482.4,
38480,G038481,Dark Dragon,Atari 2600,Console,Atari,2,Action,1987,Epic Games,Epic Games,USA,AAA,E10+,77,7.5,8,946,14.05,9.57,2.31,4.95,30.88,1008.96,79.99,0,0,1,0,0,0,0,0,0,14.7,48.6,
